"SPECIES_CODE","COMMON_NAME","YEAR","HAUL","STATIONID","END_LATITUDE","END_LONGITUDE","WGTCPUE"
21720,"Pacific cod",2019,92,"Q-02",60.33378,-167.28344,353.290043497610660859429792921035207391
21720,"Pacific cod",2019,92,"I-02",57.67094,-167.14893,702.990181030510613073209011022601095287
21720,"Pacific cod",2019,93,"Q-01",60.3356,-168.00361,198.344081318831190236314252999215829427
21720,"Pacific cod",2019,93,"J-02",58.00653,-167.16439,1327.801824507574719886036764101580691998
21720,"Pacific cod",2019,94,"Q-18",60.33705,-168.68553,18.83915924405998441247081750259369338187
21720,"Pacific cod",2019,94,"K-02",58.35135,-167.2064,1281.019181035194820517000605044221091615
21720,"Pacific cod",2019,95,"Q-19",60.33824,-169.33886,1532.66727243099548226097239451975029811
21720,"Pacific cod",2019,95,"K-01",58.35203,-167.8564,1257.497300178615254100538343877743580603
21720,"Pacific cod",2019,96,"O-18",59.65546,-168.61775,449.830129224215725690603401231160198705
21720,"Pacific cod",2019,96,"L-01",58.67478,-167.86049,269.862255312506172962520306315292462509
21720,"Pacific cod",2019,97,"N-18",59.32597,-168.55606,663.938637212553454605052851604839509085
21720,"Pacific cod",2019,97,"K-18",58.32489,-168.45111,1291.193199727231155413060988607467613302
21720,"Pacific cod",2019,98,"M-18",58.99649,-168.5298,488.932173969278616288418264687164246671
21720,"Pacific cod",2019,98,"J-18",57.99957,-168.44387,1401.399457813921119278600189813668705573
21720,"Pacific cod",2019,99,"L-18",58.66135,-168.49015,881.618302494174294005102816174872183463
21720,"Pacific cod",2019,99,"J-01",57.9794,-167.79,663.190076907942585424408489717237857542
21720,"Pacific cod",2019,100,"I-01",57.66866,-167.76087,640.491897777493114712098891949016844937
21720,"Pacific cod",2019,100,"L-19",58.65976,-169.14602,1777.657249603050322779518369947099597471
21720,"Pacific cod",2019,101,"I-18",57.65597,-168.42785,1147.773653126972184788030612441747345388
21720,"Pacific cod",2019,101,"K-19",58.31277,-169.10787,1252.226510169345336771779839192751092187
21720,"Pacific cod",2019,102,"IH1918",57.485,-168.73127,756.056172296908305086173729158651213341
21720,"Pacific cod",2019,102,"J-19",57.98655,-169.04952,2241.186604532311555721643664454337883167
21720,"Pacific cod",2019,103,"H-19",57.32989,-168.98863,1191.454957646991861939120393868074093843
21720,"Pacific cod",2019,103,"JI1918",57.81525,-168.7272,1061.220960553540235431408698385269256443
21720,"Pacific cod",2019,104,"HG1918",57.15612,-168.63861,1062.204914574180227859708196896267396852
21720,"Pacific cod",2019,104,"I-19",57.65343,-169.04693,2471.707801227702309171434895541592878809
21720,"Pacific cod",2019,105,"G-19",57.00517,-168.96309,514.923292968639738052897507550738137579
21720,"Pacific cod",2019,106,"GF1918",56.82212,-168.60486,2157.946055486267521972935600746878497611
21720,"Pacific cod",2019,106,"IH2019",57.51835,-169.35387,744.567556730561535608669086276099444129
21720,"Pacific cod",2019,107,"F-19",56.6584,-168.90294,838.868312195377559396690329118894707743
21720,"Pacific cod",2019,107,"GF2019",56.83122,-169.29547,797.728070455343182615909888637161364434
21720,"Pacific cod",2019,108,"E-19",56.32903,-168.90108,463.72827827997496176707315344530869326
21720,"Pacific cod",2019,108,"GF2120",56.84825,-169.90665,168.716778671941065368834764945451876779
21720,"Pacific cod",2019,109,"E-20",56.33592,-169.34719,674.507669092506637632991423605142016694
21720,"Pacific cod",2019,109,"G-21",57.00722,-170.18824,216.539939245079903237581434484294667549
21720,"Pacific cod",2019,110,"E-21",56.33761,-170.09992,148.556052991647544861650143998353285864
21720,"Pacific cod",2019,110,"G-22",57.01393,-170.79046,419.752140499436467971374559378492515169
21720,"Pacific cod",2019,111,"E-22",56.34616,-170.68967,1007.570579016837351791984877111957534321
21720,"Pacific cod",2019,111,"HG2221",57.1289,-170.47531,3970.717594909143432742085336024628226001
21720,"Pacific cod",2019,112,"F-22",56.64713,-170.73095,625.748853458746416080849966723364870884
21720,"Pacific cod",2019,112,"HG2120",57.14657,-169.8624,1023.797909421814981172992653336297489232
21720,"Pacific cod",2019,113,"F-21",56.68781,-170.13382,1574.407259565573365476628489613569793649
21720,"Pacific cod",2019,113,"H-21",57.3395,-170.16302,1908.545260706069554020686204509196964216
21720,"Pacific cod",2019,114,"GF2221",56.85998,-170.46673,63.49843323682717419090407593005133929217
21720,"Pacific cod",2019,114,"IH2120",57.514,-169.98959,1738.783276320772541646883954481832502034
21720,"Pacific cod",2019,115,"F-20",56.68023,-169.52765,549.386551205783489074278518754436982063
21720,"Pacific cod",2019,115,"IH2221",57.49698,-170.5691,509.945475398867481436446066891658127278
21720,"Pacific cod",2019,116,"G-20",57.00903,-169.54092,685.753167055955948353548395119960169466
21720,"Pacific cod",2019,116,"H-22",57.32779,-170.85135,573.974441433067232753669385949080554487
21720,"Pacific cod",2019,117,"HG2019",57.17524,-169.3188,1496.388867972678473161773677518446519347
21720,"Pacific cod",2019,117,"I-22",57.6803,-170.8961,289.23417801399542834705296666619921749
21720,"Pacific cod",2019,118,"H-20",57.33574,-169.61006,964.114588427743051876078106499025334526
21720,"Pacific cod",2019,118,"JI2221",57.84231,-170.59213,529.80879419546739381537118053834528366
21720,"Pacific cod",2019,119,"I-20",57.68117,-169.67413,1219.74729328446036283894483173623852215
21720,"Pacific cod",2019,119,"I-21",57.67399,-170.27662,1630.803077829900903488369910251861696636
21720,"Pacific cod",2019,120,"JI2019",57.84428,-169.36966,1839.03186031932061257029922684163928784
21720,"Pacific cod",2019,120,"JI2120",57.82183,-169.99837,1837.185073991508620206795344304166153226
21720,"Pacific cod",2019,121,"J-20",57.99944,-169.6908,1802.518581449341811014242593828733764409
21720,"Pacific cod",2019,121,"J-22",57.99505,-170.96682,992.708361158012590023790386494672976722
21720,"Pacific cod",2019,122,"K-20",58.34311,-169.72606,3200.737815604560665286139465470363202022
21720,"Pacific cod",2019,122,"J-21",58.0101,-170.33336,716.603307766416358061917503882687012989
21720,"Pacific cod",2019,123,"L-20",58.6733,-169.7865,2775.724709089154992738339745771335739207
21720,"Pacific cod",2019,123,"K-21",58.32879,-170.38039,1649.000865097023968202436976933971969248
21720,"Pacific cod",2019,124,"P-19",59.99075,-169.34028,2468.248307658332649738136074894481080277
21720,"Pacific cod",2019,124,"K-22",58.34804,-171.01634,990.033938275008179934425278890129525168
21720,"Pacific cod",2019,125,"O-19",59.65782,-169.2724,868.677739532723658380152223834374520404
21720,"Pacific cod",2019,125,"L-22",58.66698,-171.07855,3110.821733321532361818668249029592069571
21720,"Pacific cod",2019,126,"N-19",59.33533,-169.22634,1325.684659680297758451094557506458761466
21720,"Pacific cod",2019,126,"L-21",58.68365,-170.43287,1842.114068386455341144694885807400937844
21720,"Pacific cod",2019,127,"M-19",59.00247,-169.16794,629.85237689132875015189276714966530276
21720,"Pacific cod",2019,127,"M-21",59.01574,-170.48466,1555.95897788330238665477099802865862536
21720,"Pacific cod",2019,128,"M-20",59.00775,-169.84723,1170.919748311083352425600349663567564129
21720,"Pacific cod",2019,128,"M-22",59.00565,-171.12994,3330.845648808566308026025268578820249739
21720,"Pacific cod",2019,129,"N-20",59.33949,-169.86454,2244.652000418498037706842973466757525166
21720,"Pacific cod",2019,129,"N-22",59.33841,-171.18391,1811.763355437131811566331526138648296043
21720,"Pacific cod",2019,130,"O-20",59.67984,-169.90893,592.30909422270821942773829050482959723
21720,"Pacific cod",2019,130,"N-23",59.31898,-171.8307,2395.002264061528925937912170476972335611
21720,"Pacific cod",2019,131,"P-20",60.01024,-169.96638,1428.629037737197129986503800545546276097
21720,"Pacific cod",2019,131,"M-23",58.98548,-171.79123,2143.354876416321464826870340823175386335
21720,"Pacific cod",2019,132,"Q-20",60.34007,-170.03195,891.296059700331319545730548920110892392
21720,"Pacific cod",2019,132,"L-23",58.65711,-171.70471,1627.233787278437231511667475949862075161
21720,"Pacific cod",2019,133,"Q-21",60.31748,-170.6754,564.493963143822753118409967684117872301
21720,"Pacific cod",2019,133,"K-23",58.32005,-171.64587,972.358699629558059887428409319842284652
21720,"Pacific cod",2019,134,"P-21",60.0068,-170.63511,716.615785257513151628434495117862265081
21720,"Pacific cod",2019,134,"J-23",57.98891,-171.59918,567.717120751657467875194487466757501406
21720,"Pacific cod",2019,135,"O-21",59.66163,-170.58025,354.986551754747928363982107694201618815
21720,"Pacific cod",2019,135,"I-23",57.64762,-171.54052,878.965437174959456541246763328728309179
21720,"Pacific cod",2019,136,"N-21",59.32697,-170.53721,1764.837978149751676035087655143262291575
21720,"Pacific cod",2019,136,"H-23",57.33316,-171.47171,828.284740628549791745550927678909503976
21720,"Pacific cod",2019,137,"M-24",58.99027,-172.44133,2916.787765778533944217122815725794600667
21720,"Pacific cod",2019,137,"G-23",56.99461,-171.39012,926.453489718682397846922089893782107404
21720,"Pacific cod",2019,138,"L-24",58.6644,-172.3732,1738.223535546671301929428124456805145142
21720,"Pacific cod",2019,138,"F-23",56.66077,-171.33462,1609.884458441961129006597259224369274566
21720,"Pacific cod",2019,139,"K-24",58.32526,-172.29117,1050.34864478056412157457075921024974817
21720,"Pacific cod",2019,139,"G-26",57.00533,-173.23092,449.68796358911150200778715281563407279
21720,"Pacific cod",2019,140,"J-24",57.97885,-172.23802,2950.468956124453520026076666658645734749
21720,"Pacific cod",2019,140,"H-26",57.33972,-173.29497,804.673350659832147541062360983671136007
21720,"Pacific cod",2019,141,"I-24",57.66119,-172.1928,1739.123716776942729673498206628387470382
21720,"Pacific cod",2019,142,"H-24",57.31722,-172.11002,709.959445497047783275801297335064337727
21720,"Pacific cod",2019,142,"I-26",57.72226,-173.41631,1620.219882345555994092023871456062133322
21720,"Pacific cod",2019,143,"G-24",56.98775,-172.05124,316.22213434391637968634433148675330629
21720,"Pacific cod",2019,144,"F-24",56.66691,-171.95272,713.810163606136750946253864953725614593
21720,"Pacific cod",2019,144,"J-26",58.0258,-173.50563,925.916150628727565204164902225522362556
21720,"Pacific cod",2019,145,"F-25",56.69198,-172.63319,1882.609547344946055090109095292628533542
21720,"Pacific cod",2019,145,"K-26",58.33535,-173.61331,1611.184714595837057847018260758523815605
21720,"Pacific cod",2019,146,"K-27",58.35613,-174.30377,125.347986966074680593885170294867924941
21720,"Pacific cod",2019,146,"G-25",57.03079,-172.67161,1028.112380903366490255448399956921733843
21720,"Pacific cod",2019,147,"L-27",58.68423,-174.26549,60.41117378536601970601266988772312156318
21720,"Pacific cod",2019,147,"H-25",57.35535,-172.82239,332.153853509461040043877737839845479462
21720,"Pacific cod",2019,148,"L-26",58.67998,-173.6235,1577.952374953115224850125975594216786574
21720,"Pacific cod",2019,148,"I-25",57.68486,-172.78101,1148.647588955576717178444390988152804589
21720,"Pacific cod",2019,149,"M-26",59.00294,-173.72353,801.402963103880404598601284941326184304
21720,"Pacific cod",2019,149,"J-25",58.01313,-172.85778,1264.52420388424990366314747929353389231
21720,"Pacific cod",2019,150,"N-26",59.33304,-173.79267,1190.280875276521249993239089242219093173
21720,"Pacific cod",2019,150,"K-25",58.33877,-172.92758,1331.028295298529152586870652473107971781
21720,"Pacific cod",2019,151,"ON2625",59.48776,-173.53474,836.96029013936020353059596367071657153
21720,"Pacific cod",2019,151,"L-25",58.68791,-172.99181,2913.934875191369661922076024542917586911
21720,"Pacific cod",2019,152,"O-26",59.67955,-173.84602,1140.165242685681289369758761778998357481
21720,"Pacific cod",2019,152,"M-25",59.01651,-173.06973,2173.438538369973016201553661790111059299
21720,"Pacific cod",2019,153,"PO2726",59.83088,-174.23102,1113.172560857854766575543799734435454871
21720,"Pacific cod",2019,153,"N-25",59.34679,-173.15545,3100.702931805630084171407758105794762556
21720,"Pacific cod",2019,154,"QP2726",60.1578,-174.33905,1146.8201341485500509150085198530478864
21720,"Pacific cod",2019,154,"N-24",59.34453,-172.50875,2406.775699634392685627792833651454360298
21720,"Pacific cod",2019,155,"Q-26",60.32005,-174.04076,1260.194913547964550900376102705979935709
21720,"Pacific cod",2019,155,"ON2524",59.51247,-172.90087,3002.967636280528277276685972578362595587
21720,"Pacific cod",2019,156,"QP2625",60.12105,-173.76405,1136.247576079727957477977325031442644539
21720,"Pacific cod",2019,156,"O-24",59.68346,-172.55753,2247.665890981326838708627447530126426508
21720,"Pacific cod",2019,157,"P-26",60.00312,-173.93143,709.686630327380200594267712117422695741
21720,"Pacific cod",2019,158,"O-25",59.67342,-173.22372,1151.173814565334474439468500306180417733
21720,"Pacific cod",2019,158,"PO2524",59.84266,-172.88684,770.786172420298056970382946613846444067
21720,"Pacific cod",2019,159,"PO2625",59.84016,-173.53203,1727.995366772452556230836646496914677703
21720,"Pacific cod",2019,159,"PO2423",59.84254,-172.22493,1380.809287694771054967150324625438198054
21720,"Pacific cod",2019,160,"P-25",60.00031,-173.24441,1442.732222167068999914227230134807788168
21720,"Pacific cod",2019,160,"O-23",59.65907,-171.85663,1102.07471757013575641176854821158967777
21720,"Pacific cod",2019,161,"P-24",59.99175,-172.64378,2480.751026620384161209400290156952537693
21720,"Pacific cod",2019,161,"O-22",59.67744,-171.24128,1407.47529119896518492263162409567511395
21720,"Pacific cod",2019,162,"QP2423",60.1694,-172.32071,2164.668250783780193664216651803674527496
21720,"Pacific cod",2019,162,"P-22",59.99549,-171.30382,1411.776562775580135553931819899720325531
21720,"Pacific cod",2019,163,"QP2524",60.1743,-173.01469,1670.566880511091140434391878064188918647
21720,"Pacific cod",2019,163,"P-23",60.00203,-171.96938,3655.479987811734082476922549123199264979
21720,"Pacific cod",2019,164,"Q-23",60.33963,-172.05728,3688.823529411764705882352941176470588235
21720,"Pacific cod",2019,165,"Q-25",60.29326,-173.38046,1095.493221905037717374815550315115910251
21720,"Pacific cod",2019,165,"Q-22",60.33988,-171.31384,987.021299877983968567702032069412329959
21720,"Pacific cod",2019,166,"R-25",60.67499,-173.47062,974.3332315678006790696996768889150845
21720,"Pacific cod",2019,166,"R-22",60.66946,-171.42802,585.13048656394120227550014274882797213
21720,"Pacific cod",2019,167,"R-26",60.65626,-174.12618,2695.348837209302325581395348837209302326
21720,"Pacific cod",2019,167,"S-22",60.99625,-171.44892,2428.605459618125512268192334247172683336
21720,"Pacific cod",2019,168,"Q-28",60.32608,-175.38354,1212.773315659650261707833560225581602019
21720,"Pacific cod",2019,168,"S-23",61.00187,-172.13587,1888.509223256483772567194270976526190383
21720,"Pacific cod",2019,169,"P-28",59.99141,-175.22862,1357.465138709519216622255644014320511353
21720,"Pacific cod",2019,169,"R-23",60.65931,-172.10832,615.222740368448902516570427773895074425
21720,"Pacific cod",2019,170,"O-28",59.65828,-175.10378,1364.939141058060292963559448649190678312
21720,"Pacific cod",2019,170,"R-24",60.66804,-172.77479,5867.444196166890052228218783594153240247
21720,"Pacific cod",2019,171,"N-28",59.32728,-175.09691,452.793420166501884251099743512587943659
21720,"Pacific cod",2019,171,"S-24",61.00028,-172.78306,859.960289042898885432116310741888483221
21720,"Pacific cod",2019,172,"M-30",59.01158,-176.27931,531.174604037993942433769231935957790552
21720,"Pacific cod",2019,172,"S-25",61.00105,-173.5212,1037.996098222876265784131938205765833281
21720,"Pacific cod",2019,173,"L-30",58.66429,-176.20329,367.421762128526756833716720445840063931
21720,"Pacific cod",2019,173,"Q-27",60.32616,-174.6942,333.14880968649881133864494917169007479
21720,"Pacific cod",2019,174,"L-31",58.66071,-176.83449,714.024289439760411978254367330713078245
21720,"Pacific cod",2019,174,"P-27",59.99285,-174.60969,1418.973090520736386922464867948084888837
21720,"Pacific cod",2019,175,"M-32",59.00002,-177.54906,171.121251629726205997392438070404172099
21720,"Pacific cod",2019,175,"O-27",59.6463,-174.46171,923.493784048169898486825551426525089736
21720,"Pacific cod",2019,176,"M-31",59.01042,-176.93958,0
21720,"Pacific cod",2019,176,"N-27",59.31844,-174.44797,1480.163769662566570445376807462388551612
21720,"Pacific cod",2019,177,"N-31",59.33949,-177.0563,201.482863504678558017368326541262053397
21720,"Pacific cod",2019,177,"M-27",58.98208,-174.37516,984.338329993373870053220833682121249101
21720,"Pacific cod",2019,178,"O-31",59.6674,-177.13371,221.325854944524784025409785916102336868
21720,"Pacific cod",2019,178,"M-28",59.0019,-175.02835,719.872946135692339661288646787288676473
21720,"Pacific cod",2019,179,"L-28",58.74136,-174.95158,1053.688234863156699589149811298898019319
21720,"Pacific cod",2019,180,"P-32",60.0181,-177.89462,556.582165629239829826873246992891980982
21720,"Pacific cod",2019,180,"L-29",58.67691,-175.57948,313.848232913180927135191520001743359965
21720,"Pacific cod",2019,181,"U-29",61.67456,-176.45298,379.27524682454323290759326349477191425
21720,"Pacific cod",2019,181,"M-29",59.0106,-175.73453,726.161353455043169570141737333449197306
21720,"Pacific cod",2019,182,"T-30",61.33264,-176.96427,1135.173320238762343803663572145340165628
21720,"Pacific cod",2019,182,"N-29",59.34599,-175.75808,867.542606112114284907112907668511617066
21720,"Pacific cod",2019,183,"N-30",59.35287,-176.39879,529.798480391941558191208644265404832703
21720,"Pacific cod",2019,184,"O-30",59.66034,-176.47192,441.610398109235904682436830385294334697
21720,"Pacific cod",2019,185,"R-32",60.65499,-178.14405,228.16896464377797534605084592614389466
21720,"Pacific cod",2019,185,"O-29",59.6667,-175.84428,1372.008779790690702001628687719773795069
21720,"Pacific cod",2019,186,"R-31",60.66969,-177.51311,413.33550878337956164681568499483330614
21720,"Pacific cod",2019,186,"P-29",59.99706,-175.94769,1212.475179192380768133377315121530435364
21720,"Pacific cod",2019,187,"S-31",61.00091,-177.62439,803.761151318918291826338689342153145199
21720,"Pacific cod",2019,187,"P-30",60.0007,-176.70274,435.336646706754082478138897927921259531
21720,"Pacific cod",2019,188,"S-30",61.00894,-176.95438,1626.479835251533944750338830602822221339
21720,"Pacific cod",2019,188,"P-31",60.01603,-177.22383,424.518826350613315923614860199123655036
21720,"Pacific cod",2019,189,"T-29",61.33525,-176.29209,1267.929584502473640664900560694739741389
21720,"Pacific cod",2019,189,"Q-31",60.33947,-177.33798,1264.678150045739941115679901588877544967
21720,"Pacific cod",2019,190,"T-28",61.33667,-175.65452,584.034870952593690138762282230489818748
21720,"Pacific cod",2019,190,"R-30",60.65735,-176.81739,839.245339981318360842835718690872750363
21720,"Pacific cod",2019,191,"U-28",61.67125,-175.76803,225.55016784164613234135874340684482985
21720,"Pacific cod",2019,191,"Q-30",60.32289,-176.67643,846.748303762120988758350217535121779463
21720,"Pacific cod",2019,192,"U-27",61.67063,-175.07897,881.46510275935606926830598668997491067
21720,"Pacific cod",2019,192,"Q-29",60.34989,-176.02622,1469.496638534226003225791179731087721536
21720,"Pacific cod",2019,193,"V-27",62.00677,-175.19238,1154.722311288825180071714333016884932236
21720,"Pacific cod",2019,193,"R-29",60.68568,-176.20982,954.72617185704936528536408740062528622
21720,"Pacific cod",2019,194,"V-28",62.00117,-175.8329,1387.013454653731363954269411609918911994
21720,"Pacific cod",2019,194,"S-29",61.01693,-176.28289,711.723411018092127893628333283344415035
21720,"Pacific cod",2019,195,"S-28",60.99795,-175.56035,1139.625859665338843868244468024295682497
21720,"Pacific cod",2019,196,"R-28",60.66208,-175.44568,631.754392279792633579310575035035905095
21720,"Pacific cod",2019,197,"R-27",60.68077,-174.82819,646.879953144175137508567803777049708948
21720,"Pacific cod",2019,198,"S-26",61.00191,-174.18274,1272.631263458730348123022028283930204942
21720,"Pacific cod",2019,199,"S-27",61.02667,-174.88678,1611.423862655257159065734416311758652889
21720,"Pacific cod",2019,200,"T-27",61.34214,-174.97229,733.011356236161622233576788594672036709
21720,"Pacific cod",2019,201,"T-26",61.33677,-174.30875,2250.446963771971377648616322408478350561
21720,"Pacific cod",2019,202,"T-25",61.32945,-173.57153,865.740912216512526349861748777318103422
21720,"Pacific cod",2019,203,"U-25",61.66934,-173.69833,1652.499980880883734220645725556557474497
21720,"Pacific cod",2019,204,"U-26",61.6717,-174.45378,1002.514147807788143553889428889956248621
21720,"Pacific cod",2019,205,"V-26",62.01769,-174.49953,865.048862739722657162991197501770516464
21720,"Pacific cod",2019,206,"V-25",61.99744,-173.74814,4053.984893308574588315400302845883487779
21720,"Pacific cod",2021,2,"F-13",56.68499,-160.37058,2584.108565903104264612717148477876696342
21720,"Pacific cod",2021,3,"G-13",57.00281,-160.35332,1606.496029410758177019590857487918026345
21720,"Pacific cod",2021,3,"F-14",56.68371,-159.7466,267.620181126706613040028454950887849189
21720,"Pacific cod",2021,4,"H-13",57.33805,-160.2958,1924.845975414134584328409500436906716848
21720,"Pacific cod",2021,4,"G-14",57.0052,-159.69224,1942.981891408772070244305323074388946695
21720,"Pacific cod",2021,5,"H-14",57.34471,-159.67339,993.236977575412339469646361363398174214
21720,"Pacific cod",2021,5,"G-15",57.00162,-159.12954,2217.825815725587361715605111933308577978
21720,"Pacific cod",2021,6,"I-14",57.65657,-159.66062,2231.96497805064808623132919177185147201
21720,"Pacific cod",2021,6,"H-15",57.3452,-159.05542,3768.275785199361521132947630162574216884
21720,"Pacific cod",2021,7,"I-13",57.66326,-160.30036,652.369481795309082143792540974103696915
21720,"Pacific cod",2021,7,"H-16",57.34284,-158.36302,1294.109504195309066074810873384597948328
21720,"Pacific cod",2021,8,"I-16",57.67622,-158.37104,1447.112701302906150334444242807883773573
21720,"Pacific cod",2021,9,"J-13",57.97364,-160.19742,841.383823357123512368085056704435337339
21720,"Pacific cod",2021,9,"J-16",57.98251,-158.37187,755.749328593014086848754794815583370821
21720,"Pacific cod",2021,10,"J-12",57.98517,-160.85809,689.559738131016350244893106546529690244
21720,"Pacific cod",2021,10,"J-15",57.99054,-158.98084,666.130943304364623354626035121918404503
21720,"Pacific cod",2021,11,"I-12",57.65545,-160.88928,825.477220502435960165551631536197060054
21720,"Pacific cod",2021,11,"I-15",57.67699,-159.02234,1159.97151882256260579664828918454952492
21720,"Pacific cod",2021,12,"H-12",57.30586,-160.94935,3796.252250235516877932301722770984320639
21720,"Pacific cod",2021,12,"J-14",58.00443,-159.60273,1539.228260975621367665233243163608769326
21720,"Pacific cod",2021,13,"G-12",56.98123,-160.95862,1240.237558645518844523819648197757650494
21720,"Pacific cod",2021,13,"K-14",58.33271,-159.55763,272.720429675570918817261126350000253512
21720,"Pacific cod",2021,14,"F-12",56.65805,-160.97841,2055.973404380732322636927357178223657841
21720,"Pacific cod",2021,14,"K-13",58.26457,-159.98496,620.734344911124819520542450896057397029
21720,"Pacific cod",2021,15,"E-12",56.34356,-161.01448,739.607236512037908908588391012015989873
21720,"Pacific cod",2021,15,"K-12",58.3208,-160.80411,771.397199251137317356907717661943681019
21720,"Pacific cod",2021,16,"K-11",58.20571,-161.53585,669.881485820834077620075893361873978352
21720,"Pacific cod",2021,17,"E-11",56.32827,-161.66955,522.604809931704773779748510268877100564
21720,"Pacific cod",2021,17,"J-11",58.00042,-161.47292,825.939517814837181214289032377943977331
21720,"Pacific cod",2021,18,"E-10",56.30471,-162.23065,2076.976419295354014418645792468462166416
21720,"Pacific cod",2021,19,"D-10",55.99173,-162.25475,356.137673952695249707227420709305301992
21720,"Pacific cod",2021,19,"I-11",57.66878,-161.50768,1677.499773149496869463056798590183820545
21720,"Pacific cod",2021,20,"C-09",55.67677,-162.81347,433.92010793967364295579827791027350885
21720,"Pacific cod",2021,20,"H-11",57.33412,-161.53551,1432.617734497521567087343835403615724591
21720,"Pacific cod",2021,21,"D-09",56.02161,-162.81919,425.799421396821766563900014127767658424
21720,"Pacific cod",2021,21,"G-11",56.99621,-161.55808,438.14739475132216551595036891945047134
21720,"Pacific cod",2021,22,"E-09",56.34473,-162.80133,317.912022573472046081777282866088582319
21720,"Pacific cod",2021,22,"F-11",56.6631,-161.55555,1524.1056839484615442689468238108919406
21720,"Pacific cod",2021,23,"F-09",56.67113,-162.78079,2762.983145640259269332988072194851797185
21720,"Pacific cod",2021,23,"F-10",56.67723,-162.18272,983.536516995124365413539648846048261436
21720,"Pacific cod",2021,24,"G-09",56.99318,-162.77364,848.10717442904714918241304945680420459
21720,"Pacific cod",2021,24,"G-10",57.00229,-162.1593,258.285258667928669586679694514696272622
21720,"Pacific cod",2021,25,"H-09",57.34721,-162.75595,482.52391328736151747936222499003015928
21720,"Pacific cod",2021,25,"H-10",57.33023,-162.14622,3341.745270340542131205897136684031796272
21720,"Pacific cod",2021,26,"I-09",57.67806,-162.76417,991.44830840881345154191408714466686597
21720,"Pacific cod",2021,26,"I-10",57.66783,-162.11863,1442.448718167228964513788033596137682089
21720,"Pacific cod",2021,27,"J-09",58.00484,-162.76711,954.455169962915261776998267225081186935
21720,"Pacific cod",2021,27,"J-10",58.00127,-162.1164,91.72956368200813349258566489461549070477
21720,"Pacific cod",2021,28,"J-08",57.97725,-163.38036,671.37074027247045261623238525885132984
21720,"Pacific cod",2021,28,"K-10",58.32695,-162.07322,438.480890289147827823024471743266921247
21720,"Pacific cod",2021,29,"I-08",57.65836,-163.36724,1208.449881358388527540163922137666065319
21720,"Pacific cod",2021,29,"K-09",58.34362,-162.73142,461.068796910932964728706556473415299033
21720,"Pacific cod",2021,30,"H-08",57.31663,-163.37276,2777.005076705032749548825152257502219599
21720,"Pacific cod",2021,30,"L-09",58.6763,-162.70282,1456.52320072479118407185998849265408236
21720,"Pacific cod",2021,31,"G-08",56.98422,-163.37965,72.45676996207302131170974894453775841319
21720,"Pacific cod",2021,31,"M-08",58.97924,-163.3413,1681.679590897375173310575716370891488855
21720,"Pacific cod",2021,32,"F-08",56.66125,-163.38029,75.70506112285490030092547940229956047866
21720,"Pacific cod",2021,32,"L-08",58.66449,-163.35324,406.669465763946978088952023602403589594
21720,"Pacific cod",2021,33,"E-08",56.3309,-163.40118,192.152788560031594753520282852239298997
21720,"Pacific cod",2021,33,"K-08",58.32024,-163.38375,945.261335042574625446174731894363679998
21720,"Pacific cod",2021,34,"D-08",55.98618,-163.42181,2246.307320591497183226969466676591516624
21720,"Pacific cod",2021,34,"K-07",58.32467,-164.03134,370.37242310747389556219058837046426843
21720,"Pacific cod",2021,35,"C-08",55.65394,-163.40586,970.428724623351567303015930250215910984
21720,"Pacific cod",2021,35,"J-07",57.99376,-164.02352,344.039284479697200394937179379311560287
21720,"Pacific cod",2021,36,"B-08",55.32205,-163.41069,192.528094160289857889173985585667953183
21720,"Pacific cod",2021,36,"I-07",57.66309,-163.99521,718.614603593763749071459289590688639628
21720,"Pacific cod",2021,37,"B-07",55.33177,-164.03168,1638.365347204813483138547382330949209592
21720,"Pacific cod",2021,37,"H-07",57.32328,-164.01609,215.20027665980421538480567373231158192
21720,"Pacific cod",2021,38,"B-06",55.33942,-164.56718,420.257674924826305191123530408862829794
21720,"Pacific cod",2021,38,"G-07",57.00168,-164.05562,337.997369641695458007147010963071726928
21720,"Pacific cod",2021,39,"A-06",55.02857,-164.58857,5415.875324955213426543284707910723185302
21720,"Pacific cod",2021,39,"F-07",56.67341,-164.03448,641.932835993887372883924872460427515381
21720,"Pacific cod",2021,40,"Z-05",54.68623,-165.1505,789.250376604040675003681678357143321984
21720,"Pacific cod",2021,40,"E-07",56.33943,-163.96519,45.12134359875804185401139683100498084941
21720,"Pacific cod",2021,41,"AZ0504",54.83231,-165.52968,1041.274892855669012273313927755784659502
21720,"Pacific cod",2021,41,"D-07",56.00772,-164.04235,908.976381606468540054478773896229417852
21720,"Pacific cod",2021,42,"A-05",55.00026,-165.15099,1447.764973430454079156596265619085435188
21720,"Pacific cod",2021,42,"C-07",55.7002,-163.98024,624.392973778573522708097034111096502111
21720,"Pacific cod",2021,43,"B-05",55.33423,-165.17634,343.320795242598387883299221086166829056
21720,"Pacific cod",2021,43,"C-06",55.68986,-164.57338,708.074703683610593930486632708262150369
21720,"Pacific cod",2021,44,"C-05",55.66576,-165.17851,0
21720,"Pacific cod",2021,44,"D-06",55.98581,-164.57881,460.356708086783996641490357621292236691
21720,"Pacific cod",2021,45,"D-05",56.02183,-165.1667,289.600735111358826232027054508205981818
