"","Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"6824",2,1,1,1,1,1,1,2010,1,2010,"B","TIME",0,0,0,27015.7,57408.4,15073.7,4788.13,3502.53,1803.27,737.423,562.088,292.033,44.1545,35.9267,29.6833,4.74127,1.75126,0.888497,1.51156,0.304837,0.41408
"6825",2,1,1,1,1,1,1,2010,1,2010.5,"M","TIME",0,0,0,22024.5,45527.7,11623.2,3599.11,2588.08,1319.36,536.296,407.453,211.384,31.934,25.975,21.457,3.42697,1.26574,0.642151,1.09245,0.220312,0.299259
"6826",2,1,1,1,1,1,1,2011,1,2011,"B","TIME",0,0,0,76375.2,15928.9,26667.7,6192.11,1795.72,1232.03,611.09,244.278,183.929,95.0427,14.3262,11.643,9.61333,1.53501,0.566879,0.287576,0.489215,0.232663
"6827",2,1,1,1,1,1,1,2011,1,2011.5,"M","TIME",0,0,0,61927.2,12585.6,20197.3,4547.87,1289.04,872.59,429.734,171.083,128.543,66.3605,9.99739,8.12326,6.70632,1.07076,0.395417,0.20059,0.341233,0.162281
"6828",2,1,1,1,1,1,1,2012,1,2012,"B","TIME",0,0,0,14703.2,71761.3,11925.7,16962.1,3534.99,948.144,620.826,300.369,118.375,88.4762,45.5717,6.85675,5.56863,4.59599,0.733708,0.270927,0.137432,0.344963
"6829",2,1,1,1,1,1,1,2012,1,2012.5,"M","TIME",0,0,0,11969,57106.7,9267.25,12821.9,2629.43,697.919,454.432,219.248,86.2722,64.4307,33.1748,4.99049,4.05263,3.34461,0.533922,0.197152,0.100007,0.251021
"6830",2,1,1,1,1,1,1,2013,1,2013,"B","TIME",0,0,0,83425.8,12697.6,53771.6,8032.51,10165.3,1980.37,508.681,325.507,155.702,60.9814,45.4353,23.37,3.51348,2.85252,2.35383,0.375728,0.138732,0.246999
"6831",2,1,1,1,1,1,1,2013,1,2013.5,"M","TIME",0,0,0,68120.1,10192,42295,6219.48,7755.84,1499.76,383.539,244.886,117.012,45.8017,34.1152,17.545,2.63753,2.14128,1.7669,0.282036,0.104137,0.185404
"6832",2,1,1,1,1,1,1,2014,1,2014,"B","TIME",0,0,0,79756.4,38313.7,5394.05,20581.7,2836.98,3334.85,626.424,157.545,99.7664,47.4843,18.548,13.8008,7.09424,1.06617,0.865473,0.714102,0.113982,0.117009
"6833",2,1,1,1,1,1,1,2014,1,2014.5,"M","TIME",0,0,0,64773.7,30285.6,4137.41,15390.5,2087.38,2422.13,452.284,113.376,71.6811,34.0908,13.3108,9.90187,5.08948,0.764838,0.620844,0.51225,0.0817621,0.0839321
"6834",2,1,1,1,1,1,1,2015,1,2015,"B","TIME",0,0,0,80502.8,86113,38147.4,4840.24,16920.8,2207.72,2485.79,458.003,113.986,71.8209,34.1025,13.304,9.89253,5.08365,0.763868,0.620023,0.511555,0.165463
"6835",2,1,1,1,1,1,1,2015,1,2015.5,"M","TIME",0,0,0,65663.8,69436.4,30306.2,3800.79,13181.9,1712.3,1921.87,353.617,87.9421,55.3915,26.2969,10.258,7.62715,3.91941,0.58892,0.478016,0.394389,0.127565
"6836",2,1,1,1,1,1,1,2016,1,2016,"B","TIME",0,0,0,233942,62374.1,68676.3,27847.1,3305.22,11057.1,1408.76,1560.17,285.451,70.7807,44.5196,21.1213,8.23604,6.12259,3.14594,0.472673,0.38365,0.418902
"6837",2,1,1,1,1,1,1,2016,1,2016.5,"M","TIME",0,0,0,191658,50505.9,55139,22174.2,2617.9,8729.84,1110.42,1228.41,224.647,55.6899,35.0237,16.6152,6.47871,4.81612,2.47462,0.371806,0.301779,0.329507
"6838",2,1,1,1,1,1,1,2017,1,2017,"B","TIME",0,0,0,51269.1,158496,50249.3,50900,19524.6,2240.84,7354.85,928.269,1021.79,186.477,46.1782,29.0267,13.7667,5.36724,3.98955,2.04983,0.307974,0.522891
"6839",2,1,1,1,1,1,1,2017,1,2017.5,"M","TIME",0,0,0,42030.7,128608,40265.5,40506.5,15449.9,1767.43,5790.58,730.195,803.304,146.568,36.2908,22.8102,10.8181,4.21756,3.13495,1.61073,0.242,0.410876
"6840",2,1,1,1,1,1,1,2018,1,2018,"B","TIME",0,0,0,51263.6,16810.6,73870.3,20132.8,19817.3,7396.97,836.291,2722.68,342.291,375.841,68.5201,16.9587,10.657,5.05368,1.97012,1.46436,0.752368,0.30495
"6841",2,1,1,1,1,1,1,2018,1,2018.5,"M","TIME",0,0,0,41830.8,13389.2,57235.4,15226.9,14821.1,5486.89,617.648,2006.26,251.948,276.453,50.3859,12.4685,7.8347,3.71517,1.44828,1.07647,0.55307,0.224167
"6842",2,1,1,1,1,1,1,2019,1,2019,"B","TIME",0,0,0,31360.4,27140.1,12897.5,47326.2,12615.3,12143.9,4466.67,501.121,1624.95,203.897,223.615,40.7467,10.082,6.33475,3.0038,1.17095,0.870321,0.628389
"6843",2,1,1,1,1,1,1,2019,1,2019.5,"M","TIME",0,0,0,25267,21255.1,9630.18,34022.9,8830.38,8407.05,3069.3,343.064,1110.31,139.194,152.569,27.794,6.87619,4.32015,2.04844,0.798509,0.593493,0.428504
"6844",2,1,1,1,1,1,1,2020,1,2020,"B","TIME",0,0,0,36290.2,14922.1,17790.8,7020.73,25003.9,6351.69,6009.96,2184.31,243.592,787.458,98.6661,108.109,19.6918,4.87133,3.06041,1.4511,0.565648,0.723952
"6845",2,1,1,1,1,1,1,2020,1,2020.5,"M","TIME",0,0,0,28893.7,11122.4,12555.9,4636.73,15834.8,3921.2,3673.97,1326.99,147.534,476.199,59.6225,65.2985,11.8914,2.94134,1.84778,0.876094,0.3415,0.437058
"6846",2,1,1,1,1,1,1,2021,1,2021,"B","TIME",0,0,0,108208,11679.4,6718.89,6776.02,2562.91,8643.92,2138.14,2000.98,722.23,80.2695,259.042,32.4307,35.5162,6.46768,1.59976,1.00498,0.476491,0.423441
"6847",2,1,1,1,1,1,1,2021,1,2021.5,"M","TIME",0,0,0,83487.3,8183.82,4160.94,3888.21,1363.74,4414.05,1067.34,990.51,355.675,39.4315,127.09,15.9012,17.4071,3.16934,0.783839,0.492382,0.233445,0.207442
"6848",2,1,1,1,1,1,1,2022,1,2022,"B","TIME",0,0,0,17482.3,45998,6339.72,3053.48,2984.54,1065.22,3497.04,851.172,791.92,284.801,31.5977,101.88,12.7494,13.9585,2.54159,0.628607,0.394878,0.353589
"6849",2,1,1,1,1,1,1,2022,1,2022.5,"M","TIME",0,0,0,13735.5,32944.8,4157.75,1843.06,1725.57,593.457,1912.75,461.127,427.532,153.432,17.0052,54.8008,6.85601,7.50492,1.36639,0.33793,0.212274,0.190069
"6850",2,1,1,1,1,1,1,2023,1,2023,"B","TIME",0,0,0,25604.6,9117.09,25314.6,3109.33,1396.75,1309.58,451.831,1458.23,351.821,326.281,117.115,12.9813,41.8352,5.23404,5.72953,1.04316,0.257992,0.307171
"6851",2,1,1,1,1,1,1,2023,1,2023.5,"M","TIME",0,0,0,20051.4,6558.75,16378,1868.22,792.501,723.594,244.538,781.601,187.655,173.722,62.2887,6.9005,22.2322,2.78108,3.04405,0.554197,0.137058,0.163176
"6852",2,1,1,1,1,1,1,2024,1,2024,"B","TIME",0,0,0,20470.8,9878.87,3529.35,8820.36,1016.54,434.025,397.663,134.744,431.212,103.595,95.9259,34.3995,3.81113,12.2792,1.53607,1.68135,0.306106,0.165833
"6853",2,1,1,1,1,1,1,2024,1,2024.5,"M","TIME",0,0,0,15934.7,6928.3,2215.1,5008.4,544.924,223.752,201.586,67.4727,214.729,51.4436,47.5858,17.0537,1.88878,6.08447,0.761066,0.832988,0.151649,0.0821509
"6854",2,1,1,1,1,1,1,2025,1,2025,"B","FORE",0,0,0,16889,13221.4,5890.51,1926.18,4456.9,491.849,203.991,184.594,61.9861,197.561,47.3658,43.826,15.709,1.73999,5.60543,0.701165,0.767439,0.215405
"6855",2,1,1,1,1,1,1,2025,1,2025.5,"M","FORE",0,0,0,13573.9,10118.1,4263.33,1334.91,2991.52,324.813,133.362,120.179,40.2387,128.081,30.6874,28.3869,10.1734,1.12675,3.6297,0.454015,0.49692,0.139472
"6856",2,1,1,1,1,1,1,2026,1,2026,"B","FORE",0,0,0,14138.7,11195.9,8436.62,3588.72,1132.8,2554.76,278.321,114.516,103.288,34.6049,110.179,26.4021,24.4242,8.7535,0.969514,3.1232,0.390663,0.547593
"6857",2,1,1,1,1,1,1,2026,1,2026.5,"M","FORE",0,0,0,11340.1,8541.73,6055.73,2450.7,749.313,1655.55,178.633,73.0866,65.7703,22.001,69.9998,16.7679,15.5095,5.55802,0.61556,1.98291,0.248027,0.34765
"6858",2,1,1,1,1,1,1,2027,1,2027,"B","FORE",0,0,0,24212,9356.55,7126.61,5106.36,2086.34,642.077,1424.82,154.059,63.1105,56.8215,19.0141,60.5061,14.4949,13.4075,4.80486,0.532152,1.71424,0.51497
"6859",2,1,1,1,1,1,1,2027,1,2027.5,"M","FORE",0,0,0,19394.6,7112.45,5096.92,3462.24,1365.3,411.89,903.373,97.1682,39.6876,35.69,11.9333,37.9594,9.09183,8.40907,3.01339,0.333732,1.07504,0.322941
"6860",2,1,1,1,1,1,1,2028,1,2028,"B","FORE",0,0,0,24331.3,16005.4,5937.63,4300.42,2951.28,1172.31,355.176,780.981,84.1007,34.3729,30.919,10.3399,32.8937,7.87887,7.28734,2.61145,0.289219,1.21153
"6861",2,1,1,1,1,1,1,2028,1,2028.5,"M","FORE",0,0,0,19462.2,12117.4,4216.49,2893.71,1911.19,742.485,222.391,485.911,52.1815,21.2944,19.1425,6.39889,20.3523,4.87433,4.50815,1.61547,0.17891,0.749424
"6862",2,1,1,1,1,1,1,2029,1,2029,"B","FORE",0,0,0,24328.3,16064.9,10122.6,3562.01,2470.06,1644.34,641.873,192.74,421.722,45.3164,18.4993,16.6323,5.56031,17.6859,4.23585,3.91768,1.40389,0.806756
"6863",2,1,1,1,1,1,1,2029,1,2029.5,"M","FORE",0,0,0,19439.6,12126.7,7151.38,2380.07,1588.44,1032.62,398.053,118.796,259.076,27.7995,11.3394,10.1916,3.40636,10.8335,2.59451,2.39956,0.859853,0.494106
"6864",2,1,1,1,1,1,1,2030,1,2030,"B","FORE",0,0,0,24326.1,16048.9,10135.3,6046.81,2034.27,1368.46,894.186,345.648,103.298,225.444,24.1986,9.87239,8.87375,2.96604,9.43339,2.25922,2.08948,1.17901
"6865",2,1,1,1,1,1,1,2030,1,2030.5,"M","FORE",0,0,0,19437.9,12114.7,7160.33,4040.36,1308.19,860.011,554.695,213.029,63.4683,138.292,14.8333,6.04917,5.43632,1.81686,5.77809,1.38376,1.27977,0.722096
"6866",2,1,1,1,1,1,1,2031,1,2031,"B","FORE",0,0,0,24326.1,16047.5,10125.2,6054.32,3453.29,1127,744.575,481.621,185.234,55.2257,120.377,12.9138,5.26686,4.73346,1.582,5.03125,1.20491,1.74314
"6867",2,1,1,1,1,1,1,2031,1,2031.5,"M","FORE",0,0,0,19437.9,12113.6,7153.18,4045.38,2220.73,708.264,462.06,296.876,113.809,33.8791,73.787,7.91287,3.22656,2.89952,0.969003,3.08161,0.737984,1.06761
"6868",2,1,1,1,1,1,1,2032,1,2032,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6048.27,3457.57,1913.14,613.197,401.156,258.133,99.0293,29.4897,64.2389,6.88951,2.80941,2.5247,0.843756,2.68332,1.57224
"6869",2,1,1,1,1,1,1,2032,1,2032.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4041.34,2223.48,1202.32,380.531,247.321,158.61,60.7503,18.0769,39.3616,4.22066,1.72091,1.54643,0.516796,1.64349,0.962935
"6870",2,1,1,1,1,1,1,2033,1,2033,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6047.73,3454.12,1915.52,1040.94,330.373,215.036,138.01,52.8796,15.7376,34.2711,3.67498,1.49845,1.34655,0.450002,2.26957
"6871",2,1,1,1,1,1,1,2033,1,2033.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4040.98,2221.26,1203.81,645.972,203.682,132.141,84.6661,32.4144,9.64317,20.995,2.25112,0.917826,0.824754,0.275618,1.39002
"6872",2,1,1,1,1,1,1,2034,1,2034,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6047.73,3453.81,1913.6,1042.23,560.826,177.094,114.976,73.6962,28.2198,8.39602,18.2807,1.96013,0.799193,0.718157,1.45038
"6873",2,1,1,1,1,1,1,2034,1,2034.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4040.97,2221.06,1202.61,646.774,345.762,108.825,70.5384,45.1755,17.2916,5.14359,11.1979,1.20061,0.489501,0.439859,0.888298
"6874",2,1,1,1,1,1,1,2035,1,2035,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6047.73,3453.81,1913.43,1041.19,561.522,300.627,94.689,61.3985,39.3294,15.0553,4.47858,9.75035,1.04543,0.426235,1.15651
"6875",2,1,1,1,1,1,1,2035,1,2035.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4040.97,2221.06,1202.5,646.128,346.191,184.736,58.0922,37.6378,24.0991,9.22318,2.74338,5.97224,0.640318,0.261061,0.708315
"6876",2,1,1,1,1,1,1,2036,1,2036,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6047.73,3453.81,1913.43,1041.09,560.962,301,160.74,50.5649,32.7669,20.9824,8.03073,2.38875,5.20031,0.557559,0.844096
"6877",2,1,1,1,1,1,1,2036,1,2036.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4040.97,2221.06,1202.5,646.07,345.845,184.965,98.6146,30.9967,20.0782,12.8543,4.91926,1.46315,3.18516,0.341495,0.516975
"6878",2,1,1,1,1,1,1,2037,1,2037,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6047.73,3453.81,1913.43,1041.09,560.911,300.699,160.939,85.8367,26.9853,17.4814,11.1924,4.28336,1.27403,2.77349,0.747522
"6879",2,1,1,1,1,1,1,2037,1,2037.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4040.97,2221.06,1202.5,646.069,345.814,184.781,98.737,52.6186,16.5355,10.7096,6.85595,2.62363,0.780338,1.69871,0.457828
"6880",2,1,1,1,1,1,1,2038,1,2038,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6047.73,3453.81,1913.43,1041.09,560.911,300.672,160.779,85.9432,45.8091,14.3969,9.32495,5.9697,2.28452,0.679482,1.87782
"6881",2,1,1,1,1,1,1,2038,1,2038.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4040.97,2221.06,1202.5,646.069,345.814,184.764,98.6384,52.6839,28.0698,8.81992,5.71206,3.65655,1.39925,0.41617,1.15009
"6882",2,1,1,1,1,1,1,2039,1,2039,"B","FORE",0,0,0,24326.1,16047.5,10124.2,6047.73,3453.81,1913.43,1041.09,560.911,300.672,160.764,85.8574,45.8659,24.4395,7.67959,4.97368,3.18392,1.2184,1.36384
"6883",2,1,1,1,1,1,1,2039,1,2039.5,"M","FORE",0,0,0,19437.9,12113.6,7152.54,4040.97,2221.06,1202.5,646.069,345.814,184.764,98.6296,52.6313,28.1047,14.9723,4.70419,3.04647,1.95014,0.746251,0.835301
"6884",2,2,1,1,1,1,2,1975,1,1975,"B","VIRG",36182.3,24580.9,16699.3,11344.9,414.935,1108.19,659.236,458.47,310.265,210.919,143.275,97.3374,66.1272,44.9244,30.52,20.7341,14.086,9.5695,6.50116,4.41665,9.35795
"6885",2,2,1,1,1,1,2,1975,1,1975.5,"M","VIRG",29822.7,20260.4,13764.2,9350.86,342.004,913.411,543.366,377.887,255.731,173.847,118.092,80.2289,54.5044,37.0283,25.1556,17.0898,11.6102,7.88752,5.35848,3.64035,7.71315
"6886",2,2,1,1,1,1,2,1976,1,1976,"B","INIT",23790.2,16162.2,10980,7459.4,272.824,715.464,403.88,264.109,167.666,106.959,68.1719,43.457,27.7014,17.6582,11.2561,7.17519,4.5738,2.91555,1.85851,1.1847,2.08296
"6887",2,2,1,1,1,1,2,1976,1,1976.5,"M","INIT",19608.7,13321.4,9050.09,6148.29,224.871,589.711,332.892,217.688,138.196,88.1591,56.1896,35.8187,22.8324,14.5545,9.2777,5.91404,3.76988,2.4031,1.53185,0.976471,1.71684
"6888",2,2,1,1,1,1,2,1977,1,1977,"B","TIME",79927.8,16626.4,10150,8144.73,259.82,568.044,301.985,199.342,132.317,88.9753,59.5127,39.4555,25.9137,16.8782,10.9228,7.03405,4.515,2.89123,1.84846,1.18056,2.07018
"6889",2,2,1,1,1,1,2,1977,1,1977.5,"M","TIME",65879.2,13704.1,8365.85,6711.57,213.67,465.333,246.893,162.916,108.135,72.714,48.636,32.2445,21.1776,13.7935,8.92652,5.74849,3.68982,2.36282,1.51063,0.964799,1.69183
"6890",2,2,1,1,1,1,2,1978,1,1978,"B","TIME",175001,54299.9,11295.4,371.221,297.748,683.396,324.883,201.068,128.903,85.9817,57.7669,38.6442,25.6195,16.8265,10.9595,7.09248,4.56741,2.93171,1.87736,1.20026,2.1108
"6891",2,2,1,1,1,1,2,1978,1,1978.5,"M","TIME",144242,44755.9,9309.96,305.932,245.104,561.34,266.562,164.94,105.739,70.531,47.3863,31.6999,21.0157,13.8028,8.99011,5.81798,3.74665,2.40489,1.54,0.984573,1.73149
"6892",2,2,1,1,1,1,2,1979,1,1979,"B","TIME",41285.8,118889,36889.3,412.933,979.497,770.547,377.952,206.454,123.866,79.7648,53.1586,35.7198,23.8947,15.8413,10.4043,6.77658,4.38549,2.82416,1.81276,1.16082,2.04732
"6893",2,2,1,1,1,1,2,1979,1,1979.5,"M","TIME",34029.2,97992.4,30405.1,340.286,805.818,631.862,309.417,168.966,101.371,65.2788,43.5045,29.2327,19.5552,12.9643,8.51477,5.54589,3.58904,2.31126,1.48355,0.950006,1.67551
"6894",2,2,1,1,1,1,2,1980,1,1980,"B","TIME",123982,28048,80768.7,1346.61,1074.2,566.498,430.192,244.428,129.781,78.261,50.3559,33.5643,22.5528,15.0868,10.0019,6.56912,4.27863,2.76893,1.78313,1.14455,2.02557
"6895",2,2,1,1,1,1,2,1980,1,1980.5,"M","TIME",102190,23118.1,66570.3,1109.29,880.632,460.112,347.757,197.419,104.811,63.2032,40.6671,27.1063,18.2135,12.184,8.0775,5.30517,3.45539,2.23617,1.44004,0.924331,1.63584
"6896",2,2,1,1,1,1,2,1981,1,1981,"B","TIME",79115.6,84228.5,19054.7,2940.79,3443.6,619.477,360.889,268.721,148.219,79.0434,47.6225,30.6461,20.4263,13.7251,9.18144,6.08694,3.9978,2.60387,1.6851,1.08517,1.92926
"6897",2,2,1,1,1,1,2,1981,1,1981.5,"M","TIME",65209.8,69423.9,15704,2419.42,2789.12,486.807,279.287,207.377,114.349,60.9791,36.7388,23.6421,15.7581,10.5883,7.08309,4.69581,3.08413,2.00877,1.29998,0.837163,1.48834
"6898",2,2,1,1,1,1,2,1982,1,1982,"B","TIME",472347,53748.1,57221.5,684.717,7314.86,1963.48,387.442,215.415,160.053,88.6584,47.2429,28.4671,18.3188,12.2099,8.20424,5.48825,3.63849,2.3897,1.55647,1.00728,1.80189
"6899",2,2,1,1,1,1,2,1982,1,1982.5,"M","TIME",389325,44300.9,47156,562.659,5859.12,1496.9,288.063,159.428,118.397,65.5803,34.9451,21.0568,13.5502,9.03156,6.06859,4.0596,2.69135,1.76764,1.15131,0.745071,1.33284
"6900",2,2,1,1,1,1,2,1983,1,1983,"B","TIME",132436,320895,36514.3,2062.03,1986.88,4949.23,1460.16,274.844,152.66,113.328,62.727,33.4285,20.1425,12.9619,8.63943,5.8051,3.88334,2.5745,1.69089,1.10132,1.98769
"6901",2,2,1,1,1,1,2,1983,1,1983.5,"M","TIME",109158,264492,30091.4,1694.58,1592.61,3780.55,1088.44,203.962,113.235,84.0567,46.5249,24.7941,14.9398,9.61386,6.40789,4.30566,2.88028,1.90951,1.25414,0.816852,1.47428
"6902",2,2,1,1,1,1,2,1984,1,1984,"B","TIME",544855,89971.7,218003,1555.73,6424.42,1219.7,3288.19,912.254,170.812,94.716,70.3085,38.9192,20.7405,12.4973,8.04211,5.36028,3.60174,2.40939,1.59733,1.0491,1.91656
"6903",2,2,1,1,1,1,2,1984,1,1984.5,"M","TIME",449088,74157.5,179647,1277.38,5106.87,910.76,2378.63,656.091,122.771,68.0727,50.5305,27.9711,14.9061,8.98175,5.77982,3.8524,2.58855,1.73162,1.14799,0.753984,1.37742
"6904",2,2,1,1,1,1,2,1985,1,1985,"B","TIME",239181,370154,61123,11937.8,3985.37,3555.47,738.695,1855.54,512.538,95.8433,53.1485,39.452,21.8382,11.6378,7.01244,4.51255,3.00774,2.02099,1.35195,0.896288,1.66408
"6905",2,2,1,1,1,1,2,1985,1,1985.5,"M","TIME",197141,305092,50366.4,9793.02,3141.14,2593.89,518.198,1292.37,356.705,66.6975,36.9857,27.4543,15.197,8.09864,4.87989,3.14024,2.09305,1.40639,0.940806,0.623717,1.15801
"6906",2,2,1,1,1,1,2,1986,1,1986,"B","TIME",102455,162490,251466,2248.16,13492.7,1312.98,1247.66,238.875,596.022,164.313,30.7238,17.0367,12.6463,7.0002,3.73049,2.24783,1.44649,0.964125,0.647826,0.433365,0.820721
"6907",2,2,1,1,1,1,2,1986,1,1986.5,"M","TIME",84446.8,133928,207097,1825.79,9671.21,739.343,621.627,116.38,289.688,79.8418,14.9285,8.27797,6.14467,3.40131,1.8126,1.09219,0.702833,0.468456,0.31477,0.210566,0.398778
"6908",2,2,1,1,1,1,2,1987,1,1987,"B","TIME",171160,69603.9,110386,8006.31,2954.51,6450.43,635.462,558.306,106.105,264.271,72.8529,13.622,7.55354,5.60694,3.10366,1.65397,0.996612,0.641326,0.427461,0.287224,0.556019
"6909",2,2,1,1,1,1,2,1987,1,1987.5,"M","TIME",141076,57369.4,90940.6,6542.02,2243.56,4251.6,389.82,338.018,64.1497,159.751,44.0383,8.23419,4.56595,3.38927,1.87609,0.999791,0.60243,0.387668,0.258391,0.173621,0.336102
"6910",2,2,1,1,1,1,2,1988,1,1988,"B","TIME",177324,116280,47285.5,5425.62,9966.51,1541.87,3136.44,286.105,247.666,46.9674,116.957,32.2412,6.02839,3.34281,2.48134,1.37352,0.731964,0.441049,0.283818,0.189172,0.373176
"6911",2,2,1,1,1,1,2,1988,1,1988.5,"M","TIME",146156,95841.5,38963.7,4450.11,7843.22,1120.16,2188.06,198.12,171.366,32.495,80.9173,22.3062,4.17076,2.31273,1.71672,0.950272,0.506411,0.305141,0.19636,0.130879,0.258183
"6912",2,2,1,1,1,1,2,1989,1,1989,"B","TIME",399749,120467,78995.5,4260.18,5196.99,7566.32,1039.87,1980.8,178.621,154.432,29.2829,72.9181,20.101,3.75845,2.0841,1.54701,0.85633,0.456348,0.274975,0.176948,0.3506
"6913",2,2,1,1,1,1,2,1989,1,1989.5,"M","TIME",329487,99292.8,65098.1,3499.07,4143.82,5697.14,760.558,1441.07,129.877,112.282,21.2903,53.0156,14.6146,2.7326,1.51526,1.12476,0.6226,0.331791,0.199922,0.128651,0.254906
"6914",2,2,1,1,1,1,2,1990,1,1990,"B","TIME",327243,271574,81840.3,12067.2,2584.1,3727.56,4779.84,618.647,1166.87,105.123,90.8774,17.2316,42.9088,11.8285,2.21166,1.22639,0.91034,0.503908,0.268538,0.161809,0.310436
"6915",2,2,1,1,1,1,2,1990,1,1990.5,"M","TIME",269725,223841,67455.4,9941.36,2086.7,2814.89,3494.82,450.542,849.577,76.5367,66.1651,12.5458,31.2406,8.61195,1.61024,0.892897,0.662791,0.36688,0.195515,0.117808,0.226019
"6916",2,2,1,1,1,1,2,1991,1,1991,"B","TIME",80695.2,222317,184498,10203.3,4791.64,1749.35,2192.97,2593.54,332.588,627.025,56.4875,48.8328,9.25937,23.057,6.356,1.18843,0.658998,0.489169,0.270774,0.144299,0.25376
"6917",2,2,1,1,1,1,2,1991,1,1991.5,"M","TIME",66511.8,183241,152069,8405.22,3858.15,1304.81,1576.51,1856.07,237.947,448.591,40.4126,34.9363,6.6244,16.4956,4.54725,0.850235,0.471464,0.349964,0.193719,0.103235,0.181547
"6918",2,2,1,1,1,1,2,1992,1,1992,"B","TIME",35046.8,54821.3,151034,22416.4,6867.51,4224.34,1300.24,1464.44,1708.51,218.903,412.677,37.1771,32.1392,6.09403,15.1749,4.18318,0.782162,0.433717,0.321945,0.178209,0.261981
"6919",2,2,1,1,1,1,2,1992,1,1992.5,"M","TIME",28886.8,45185.6,124487,18464.4,5507.67,3097.82,913.255,1023.16,1193.28,152.886,288.22,25.9651,22.4465,4.25617,10.5984,2.9216,0.546275,0.302915,0.224852,0.124464,0.182972
"6920",2,2,1,1,1,1,2,1993,1,1993,"B","TIME",34805.4,23809.5,37243.6,18941.7,14525,4061.47,1915.76,520.873,578.358,674.163,86.3726,162.829,14.6689,12.681,2.4045,5.9875,1.65055,0.308615,0.17113,0.127029,0.173684
"6921",2,2,1,1,1,1,2,1993,1,1993.5,"M","TIME",28687.8,19624.6,30697.3,15600.2,11582.8,2906.94,1301.59,351.637,390.283,454.921,58.2835,109.875,9.89841,8.55706,1.62254,4.04031,1.11377,0.208251,0.115477,0.0857179,0.117201
"6922",2,2,1,1,1,1,2,1994,1,1994,"B","TIME",79822.6,23645.5,16175.3,4799.41,9951.63,7730.12,1752.77,747.647,200.786,222.768,259.657,33.2666,62.7137,5.64973,4.88412,0.926097,2.30609,0.63571,0.118864,0.0659111,0.11582
"6923",2,2,1,1,1,1,2,1994,1,1994.5,"M","TIME",65792.5,19489.4,13332.2,3953.97,8039.74,5848.74,1284.94,545.977,146.589,162.635,189.566,24.2867,45.785,4.12466,3.56572,0.67611,1.68359,0.464109,0.086778,0.0481193,0.084556
"6924",2,2,1,1,1,1,2,1995,1,1995,"B","TIME",57585.3,54228.5,16063.9,2659.94,4020.89,10504.2,6889.68,1438.39,607.724,163.114,180.965,210.93,27.0238,50.9449,4.5895,3.96757,0.752306,1.87333,0.516412,0.0965576,0.147628
"6925",2,2,1,1,1,1,2,1995,1,1995.5,"M","TIME",47463.8,44697,13240.4,2191.55,3259.42,8063.5,5151.81,1072.11,452.877,121.551,134.853,157.183,20.1378,37.9636,3.42005,2.95659,0.56061,1.39599,0.384825,0.0719537,0.11001
"6926",2,2,1,1,1,1,2,1996,1,1996,"B","TIME",65015.7,39121.3,36840.8,3133.41,1671.03,2470.7,5392.32,3246.4,670.895,283.273,76.0274,84.3473,98.3139,12.5957,23.7453,2.13916,1.84928,0.350648,0.873156,0.240699,0.113814
"6927",2,2,1,1,1,1,2,1996,1,1996.5,"M","TIME",53588.2,32245.2,30365.3,2580.3,1325.05,1726.22,3544.61,2118.12,437.515,184.726,49.5784,55.0039,64.1117,8.21382,15.4846,1.39497,1.20593,0.228662,0.569395,0.156963,0.0742196
"6928",2,2,1,1,1,1,2,1997,1,1997,"B","TIME",165415,44169.2,26577.6,11144.3,2495.27,1558.37,1864.04,3653.01,2165.97,447.109,188.77,50.6634,56.2076,65.5147,8.39357,15.8235,1.4255,1.23232,0.233666,0.581856,0.236241
"6929",2,2,1,1,1,1,2,1997,1,1997.5,"M","TIME",136341,36405.8,21906.1,9181.35,2017.97,1184.32,1374.82,2684.39,1591.28,328.473,138.681,37.2202,41.2933,48.1308,6.1664,11.6248,1.04725,0.905336,0.171664,0.427465,0.173556
"6930",2,2,1,1,1,1,2,1998,1,1998,"B","TIME",173635,112377,30006.9,8133.03,5441.39,1403.8,743.507,817.207,1586.51,940.05,194.038,81.9226,21.987,24.3931,28.4322,3.64266,6.86709,0.61864,0.534806,0.101407,0.355039
