File_Type,date_collected,Vessel_Code,Cruise_Number,Year,Date_Released,Group,Read,Haul,Latitude,Longitude,Depth,Area,nmfs_area,Species,Sex,Length,Weight,Specimen,Final_Age,Final_Method,date_read,Table,Table2,year_rel
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,9,53.5346,-165.7982,116,0,610,202,1,650,2982,61,5,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,9,53.5346,-165.7982,116,0,610,202,1,570,1860,62,4,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,12,53.5616,-166.119,108,0,610,202,1,640,2702,64,6,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,1,430,834,65,4,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,1,410,696,66,4,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,1,400,620,67,3,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,1,360,454,68,2,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,1,420,774,69,4,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,2,440,932,70,4,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,2,410,720,71,4,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,2,360,450,72,3,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,2,430,872,73,4,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,2,380,576,74,3,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,2,370,560,75,3,V,9/9/2004,147200301202,0,2005
RACE,5/30/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,13,53.9398,-165.9583,87,0,610,202,2,390,574,76,3,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,14,53.9133,-165.3799,91,0,610,202,2,530,1660,77,5,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,14,53.9133,-165.3799,91,0,610,202,2,480,1244,78,5,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,14,53.9133,-165.3799,91,0,610,202,2,410,744,79,4,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,14,53.9133,-165.3799,91,0,610,202,1,580,2570,80,5,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,14,53.9133,-165.3799,91,0,610,202,1,480,1126,81,4,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,15,53.882,-165.2407,108,0,610,202,2,510,1434,82,4,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,18,53.7482,-164.8938,158,0,610,202,1,930,8845,83,9,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,18,53.7482,-164.8938,158,0,610,202,2,710,3866,86,6,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,19,53.749,-164.6268,117,0,610,202,2,690,3090,87,6,V,9/9/2004,147200301202,0,2005
RACE,5/31/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,19,53.749,-164.6268,117,0,610,202,2,820,6440,88,7,V,9/9/2004,147200301202,0,2005
RACE,6/1/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,21,54.2266,-165.1499,91,0,610,202,2,560,1610,89,5,V,9/9/2004,147200301202,0,2005
RACE,6/1/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,23,54.4221,-165.2212,175,0,519,202,2,370,540,90,3,V,9/9/2004,147200301202,0,2005
RACE,6/1/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,23,54.4221,-165.2212,175,0,519,202,1,380,648,91,3,V,9/9/2004,147200301202,0,2005
RACE,6/1/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,25,53.9953,-165.0509,81,0,610,202,2,430,822,92,4,V,9/9/2004,147200301202,0,2005
RACE,6/1/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,25,53.9953,-165.0509,81,0,610,202,2,330,382,93,2,V,9/9/2004,147200301202,0,2005
RACE,6/1/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,25,53.9953,-165.0509,81,0,610,202,1,440,838,95,3,V,9/9/2004,147200301202,0,2005
RACE,6/2/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,26,54.1216,-164.2258,75,0,610,202,1,500,1100,96,4,V,9/9/2004,147200301202,0,2005
RACE,6/2/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,26,54.1216,-164.2258,75,0,610,202,1,450,798,97,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,2,340,424,100,2,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,2,390,586,102,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,2,370,534,103,3,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,2,450,994,104,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,2,330,352,105,2,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,2,350,460,106,3,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,2,400,684,107,3,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,1,460,914,108,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,1,370,560,109,3,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,32,54.5365,-163.5625,102,0,610,202,1,600,2200,110,5,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,2,400,748,111,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,2,470,1078,112,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,1,360,484,114,3,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,1,430,814,115,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,1,470,1159,116,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,1,480,1124,117,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,1,400,650,118,3,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,33,54.5082,-163.6364,102,0,610,202,1,460,908,119,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,34,54.5057,-163.7812,98,0,610,202,2,690,3282,122,6,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,34,54.5057,-163.7812,98,0,610,202,2,640,3140,123,6,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,34,54.5057,-163.7812,98,0,610,202,1,420,866,124,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,34,54.5057,-163.7812,98,0,610,202,1,400,732,125,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,34,54.5057,-163.7812,98,0,610,202,1,350,478,126,3,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,34,54.5057,-163.7812,98,0,610,202,1,390,664,127,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,35,54.371,-163.6368,111,0,610,202,1,700,3296,128,8,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,35,54.371,-163.6368,111,0,610,202,1,560,1770,129,5,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,35,54.371,-163.6368,111,0,610,202,2,500,1470,130,4,V,9/9/2004,147200301202,0,2005
RACE,6/3/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,36,54.2881,-163.807,112,0,610,202,2,700,3332,132,6,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,38,54.0818,-163.1146,81,0,610,202,2,760,4830,136,6,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,38,54.0818,-163.1146,81,0,610,202,2,730,3756,137,6,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,38,54.0818,-163.1146,81,0,610,202,2,740,4752,138,6,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,38,54.0818,-163.1146,81,0,610,202,2,580,1870,139,5,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,38,54.0818,-163.1146,81,0,610,202,2,900,8930,140,9,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,38,54.0818,-163.1146,81,0,610,202,2,620,2294,144,6,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,38,54.0818,-163.1146,81,0,610,202,1,620,2308,146,7,V,9/9/2004,147200301202,0,2005
RACE,6/4/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,39,54.2124,-162.6721,73,0,610,202,1,620,2032,148,6,V,9/9/2004,147200301202,0,2005
RACE,6/5/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,41,55.2449,-162.5973,28,0,610,202,1,340,348,151,2,V,9/9/2004,147200301202,0,2005
RACE,6/5/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,41,55.2449,-162.5973,28,0,610,202,1,370,434,153,3,V,9/9/2004,147200301202,0,2005
RACE,6/5/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,41,55.2449,-162.5973,28,0,610,202,1,670,3048,154,8,V,9/9/2004,147200301202,0,2005
RACE,6/5/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,42,55.1907,-162.5502,72,0,610,202,2,420,714,160,3,V,9/9/2004,147200301202,0,2005
RACE,6/5/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,42,55.1907,-162.5502,72,0,610,202,2,640,3014,163,5,V,9/9/2004,147200301202,0,2005
RACE,6/5/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,43,55.0034,-162.3614,118,0,610,202,2,560,1942,170,5,V,9/9/2004,147200301202,0,2005
RACE,6/7/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,46,55.3562,-160.9894,50,0,610,202,1,630,2250,173,6,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,47,55.3088,-161.2384,62,0,610,202,1,630,2392,179,6,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,47,55.3088,-161.2384,62,0,610,202,1,610,2208,181,5,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,47,55.3088,-161.2384,62,0,610,202,1,720,4316,183,7,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,1,680,4510,185,5,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,1,790,5754,186,8,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,1,700,3242,187,6,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,1,650,4332,188,5,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,1,800,6155,189,8,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,1,330,382,190,2,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,2,880,9835,193,8,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,2,810,6945,195,8,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,2,900,10538,196,8,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,48,55.2777,-161.1568,66,0,610,202,2,750,4720,198,7,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,49,55.1522,-160.8442,54,0,610,202,1,710,3476,201,6,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,49,55.1522,-160.8442,54,0,610,202,2,680,3186,203,6,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,49,55.1522,-160.8442,54,0,610,202,2,670,3090,205,5,V,9/9/2004,147200301202,0,2005
RACE,6/8/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,49,55.1522,-160.8442,54,0,610,202,2,800,4390,206,7,V,9/9/2004,147200301202,0,2005
RACE,6/10/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,58,54.3491,-163.1047,54,0,610,202,2,800,4700,207,8,V,9/9/2004,147200301202,0,2005
RACE,6/10/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,59,54.2802,-163.0644,65,0,610,202,1,800,4760,208,11,V,9/9/2004,147200301202,0,2005
RACE,6/13/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,70,54.8377,-159.0296,72,0,610,202,2,830,6740,210,8,V,9/9/2004,147200301202,0,2005
RACE,6/14/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,74,54.8749,-159.697,41,0,610,202,2,840,5948,214,9,V,9/9/2004,147200301202,0,2005
RACE,6/14/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,74,54.8749,-159.697,41,0,610,202,2,670,2736,215,6,V,9/9/2004,147200301202,0,2005
RACE,6/14/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,78,55.0743,-160.4567,97,0,610,202,2,290,252,218,3,V,9/9/2004,147200301202,0,2005
RACE,6/14/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,78,55.0743,-160.4567,97,0,610,202,2,340,348,219,3,V,9/9/2004,147200301202,0,2005
RACE,6/14/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,78,55.0743,-160.4567,97,0,610,202,1,310,304,220,2,V,9/9/2004,147200301202,0,2005
RACE,6/14/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,78,55.0743,-160.4567,97,0,610,202,1,370,468,221,3,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,85,55.9113,-158.3552,89,0,620,202,1,430,698,222,3,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,85,55.9113,-158.3552,89,0,620,202,1,540,1340,224,5,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,85,55.9113,-158.3552,89,0,620,202,2,490,1020,225,4,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,85,55.9113,-158.3552,89,0,620,202,2,500,1158,226,4,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,85,55.9113,-158.3552,89,0,620,202,2,530,1470,227,5,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,86,56.0104,-158.5962,175,0,620,202,2,550,1718,228,5,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,86,56.0104,-158.5962,175,0,620,202,2,630,2682,229,5,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,86,56.0104,-158.5962,175,0,620,202,2,580,1830,230,5,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,86,56.0104,-158.5962,175,0,620,202,1,740,4012,232,7,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,87,56.0005,-158.2959,119,0,620,202,2,380,558,233,3,V,9/9/2004,147200301202,0,2005
RACE,6/16/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,87,56.0005,-158.2959,119,0,620,202,2,490,1216,234,4,V,9/9/2004,147200301202,0,2005
RACE,6/17/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,91,55.8757,-157.3953,93,0,620,202,1,800,4544,235,8,V,9/9/2004,147200301202,0,2005
RACE,6/17/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,93,56.0815,-156.7967,75,0,620,202,2,810,5374,236,8,V,9/9/2004,147200301202,0,2005
RACE,6/18/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,102,56.4241,-157.4597,195,0,620,202,1,520,1534,237,5,V,9/9/2004,147200301202,0,2005
RACE,6/18/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,103,56.4672,-157.4282,177,0,620,202,2,510,1406,238,4,V,9/9/2004,147200301202,0,2005
RACE,6/18/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,103,56.4672,-157.4282,177,0,620,202,2,570,2020,239,5,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,104,56.4811,-157.5665,124,0,620,202,2,610,2334,240,5,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,104,56.4811,-157.5665,124,0,620,202,2,700,3132,241,7,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,1,570,1400,242,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,1,500,1162,243,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,1,580,1624,244,6,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,2,450,852,247,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,2,650,2714,249,6,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,2,700,3688,250,6,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,2,770,3290,251,7,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,2,250,146,252,2,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,105,56.5944,-157.8235,30,0,620,202,2,350,504,253,3,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,108,56.6848,-157.4026,79,0,620,202,1,700,3618,257,7,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,1,430,756,260,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,1,520,1190,261,5,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,1,500,1176,262,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,1,490,1132,263,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,1,580,1848,264,5,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,1,360,488,265,2,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,2,400,636,268,3,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,2,390,650,270,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,2,520,1246,271,4,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,2,370,528,273,3,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,109,56.753,-157.2606,48,0,620,202,2,350,388,274,3,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,111,56.773,-157.0972,45,0,620,202,1,230,130,275,1,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,111,56.773,-157.0972,45,0,620,202,1,260,186,276,1,V,9/9/2004,147200301202,0,2005
RACE,6/19/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,111,56.773,-157.0972,45,0,620,202,1,250,152,277,1,V,9/9/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,117,56.7988,-156.3474,193,0,620,202,1,620,2224,296,5,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,117,56.7988,-156.3474,193,0,620,202,1,600,2154,297,5,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,117,56.7988,-156.3474,193,0,620,202,1,610,2228,298,6,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,117,56.7988,-156.3474,193,0,620,202,1,650,3010,299,6,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,117,56.7988,-156.3474,193,0,620,202,2,690,3700,300,6,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,119,56.8663,-156.3136,192,0,620,202,1,600,2330,301,5,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,122,57.1175,-156.1102,82,0,620,202,2,410,624,302,3,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,122,57.1175,-156.1102,82,0,620,202,2,240,110,303,2,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,122,57.1175,-156.1102,82,0,620,202,1,350,436,304,3,V,10/1/2004,147200301202,0,2005
RACE,6/21/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,122,57.1175,-156.1102,82,0,620,202,1,370,522,305,3,V,10/1/2004,147200301202,0,2005
RACE,6/22/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,123,57.0846,-155.6397,277,0,620,202,1,580,2174,306,5,V,10/1/2004,147200301202,0,2005
RACE,6/22/2003,147,200301,2003,1/25/2005,GOA groundfish survey,First,123,57.0846,-155.6397,277,0,620,202,2,600,2372,307,5,V,10/1/2004,147200301202,0,2005
